,id,name,popularity,danceability,energy,liveness,loudness,speechiness,acousticness,instrumentalness,tempo,valence,key
10480,2qd4cLpENPf0gBia8WFi0m,Next Stop,63,0.512,0.214,0.105,-7.908,0.0292,0.811,0.0,135.752,0.305,11.0
10481,46wDG6evLn2iPoQ0F8CUWk,My sea,65,0.353,0.419,0.35,-6.26,0.0341,0.365,0.0,134.334,0.122,4.0
10482,5cRAQ49ZKJK5fkrJsZPAQn,Iudex Gundyr,45,0.216,0.455,0.154,-9.378,0.0316,0.411,0.958,155.052,0.0855,7.0
10483,0GsRx0gPft6RmijIwMsKmG,Friday (feat.Jang Yi-jeong),59,0.681,0.525,0.103,-4.823,0.0512,0.619,0.0,80.052,0.551,9.0
10484,7CZRguMolNqIobnXxpV735,Coin,61,0.725,0.879,0.316,-3.351,0.101,0.00849,1.25e-06,118.092,0.71,1.0
10485,0KVClXxsZEKkyWRNXeRFrE,Hold my hand,57,0.636,0.665,0.353,-5.012,0.0322,0.262,0.0,96.045,0.411,9.0
10486,56Tn22SAFIGYpyHrf7TV0X,Love Letter,61,0.575,0.231,0.0657,-9.539,0.0276,0.876,0.0,81.945,0.234,8.0
10487,4YvtgtEH5E1pahZu9uzKRy,Into the I-LAND,61,0.521,0.926,0.124,-3.719,0.137,0.139,0.0,121.883,0.31,0.0
10488,64P4md3mdMM8Dog2aThmzj,Troll (Feat. DEAN),59,0.695,0.677,0.274,-4.186,0.212,0.394,0.0,80.956,0.663,9.0
10489,1t9FZ4govN4TS6RcA6QpYH,You,61,0.342,0.254,0.166,-8.996,0.036,0.729,1.54e-06,203.851,0.364,1.0
10490,3fxzFDHzLJEtu48dTFkwEY,IU,3,0.596,0.816,0.162,-3.836,0.331,0.272,0.0,205.84,0.233,1.0
10491,08P8QLWo6PR5ia4rSwcPkb,Iu,3,0.713,0.357,0.343,-9.241,0.397,0.00238,0.809,179.828,0.634,6.0
10492,5MvxeZPiiLAuB5gI8k3ynk,Can't Love You Anymore (With OHHYUK),57,0.611,0.63,0.237,-4.419,0.363,0.566,0.0,65.619,0.66,9.0
10493,3Zy92zG18Nw0kxjti9UQJS,IU,1,0.477,0.227,0.121,-9.38,0.0323,0.749,0.0115,90.029,0.195,0.0
10494,1IlWU0ktm7h9HcP2fVpUXW,iunno,48,0.908,0.413,0.064,-11.205,0.272,0.232,0.0,86.006,0.613,0.0
10495,367WrmkSBrHsGcvA1xSwAM,IU,0,0.702,0.526,0.108,-10.767,0.0324,7.19e-05,4.42e-06,140.059,0.331,1.0
10496,4Dg337FjvlIB4PVHgzzsLZ,IU,0,0.67,0.415,0.113,-11.071,0.0547,7.61e-05,0.828,140.02,0.595,0.0
10497,6dGsBRuavumBs5BghcXF3D,Give You My Heart,63,0.344,0.43,0.0881,-5.503,0.0434,0.683,0.0,167.332,0.385,8.0
10498,0ZZSImhne9OBQC9xzUGZ26,Iu,14,0.798,0.0854,0.0978,-19.677,0.273,0.913,0.925,119.982,0.235,0.0
10499,4B6cJ34Mkfiu4Xo8t8QU7F,Love poem,60,0.403,0.478,0.108,-5.185,0.0422,0.693,0.0,121.18,0.271,11.0
10500,3rLOoQ4rzcuYSpQhGL0OnV,Iü,0,0.676,0.471,0.0374,-10.86,0.0299,0.0929,0.0245,121.026,0.17,2.0
10501,3h7WIL3B6nP3171zl6HWj8,Jam Jam,57,0.733,0.697,0.218,-4.622,0.0544,0.121,3.72e-06,116.019,0.388,7.0
10502,5eZ1bWVFg2MbgZJwW6oSWi,IU,0,0.624,0.262,0.114,-14.318,0.0354,0.136,0.0289,76.584,0.156,0.0
10503,574zpZaSSWXMhk0eDzHrDn,Iuka,38,0.524,0.686,0.107,-7.454,0.031,0.011,0.00163,112.881,0.222,7.0
10504,54NozMhOUcBqZ1XkP1AI7C,IU,0,0.473,0.728,0.0983,-8.549,0.0737,0.00108,0.82,140.019,0.18,10.0
10505,4ncLq2WkhVGBg5WhqtBkqc,IU,0,0.672,0.857,0.332,-5.265,0.14,0.6,0.0,99.023,0.732,11.0
10506,4CRTvVKcPvANp4OHBeE4aD,Iu,0,0.486,0.134,0.102,-17.702,0.193,0.513,0.841,136.34,0.0376,1.0
10507,00GOPLxW4PGQuUYdPJh8K1,IV. Sweatpants,72,0.71,0.47,0.643,-9.33,0.142,0.154,0.0,80.027,0.581,1.0
10508,19CSr8rwW05VJL2F91KFNK,ivy,70,0.515,0.545,0.0921,-9.277,0.0353,0.855,1.97e-05,88.856,0.535,2.0
10509,534P1wgOzlgSogu8At0B6b,I've Had Enough,67,0.742,0.607,0.0884,-5.744,0.0686,0.26,0.0,170.055,0.667,10.0
10510,1KIJSvzRZzo8ehDTPOXKru,I've Got My Love To Keep Me Warm,67,0.514,0.635,0.204,-4.622,0.0694,0.662,0.0,110.561,0.715,0.0
10511,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,78,0.675,0.562,0.0816,-7.678,0.0352,0.233,0.0,130.098,0.309,7.0
10512,5yJ8ZbAqFOq6wM9Il9ZcUV,i've never felt so alone - slowed & filtered,68,0.483,0.216,0.108,-19.957,0.0805,0.98,0.976,82.052,0.273,8.0
10513,0TCt7OFRdD8PQ6vTRQxNgQ,"I've Got a Dream - From ""Tangled""/Soundtrack Version",67,0.604,0.541,0.169,-7.378,0.0915,0.639,0.0,134.326,0.892,1.0
10514,3aEJMh1cXKEjgh52claxQp,I've Got You Under My Skin - Remastered 1998,69,0.585,0.247,0.107,-12.612,0.04,0.452,8.85e-06,127.15,0.591,1.0
10515,59J3FhCGYl18G3ouDReUge,I've Been Everywhere,61,0.731,0.779,0.312,-5.884,0.0658,0.6,1.74e-06,112.2,0.817,11.0
10516,3gwRWIbr5ycEVLIAXrWaw7,I've Got A Feeling - Remastered 2009,64,0.44,0.609,0.582,-8.824,0.0358,0.0715,0.0,165.156,0.364,2.0
10517,6W7ztLBiRzBN46ZaPAcQ0F,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",69,0.697,0.669,0.0654,-12.723,0.0406,0.0404,0.00897,108.506,0.486,6.0
10518,18lR4BzEs7e3qzc0KVkTpU,What I've Done,79,0.623,0.93,0.138,-5.285,0.0324,0.0141,1.64e-06,120.119,0.287,5.0
10519,788U1Sqej9M6c4iikuDGxO,I've Just Seen A Face - Remastered 2009,64,0.647,0.56,0.118,-8.809,0.0387,0.723,0.0,120.418,0.913,9.0
10520,4BFMQ15vXr626UOoZL8bUI,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",70,0.7,0.781,0.059,-8.255,0.0507,0.0874,0.00342,108.695,0.385,6.0
10521,47otoIkhx3fkdivEXL5OB6,Rudolph The Red-Nosed Reindeer,76,0.67,0.275,0.199,-12.755,0.0385,0.671,0.0,152.649,0.806,0.0
10522,7nCONy10IHp7XD3oYZ0lcx,I've Seen Footage,62,0.603,0.944,0.342,-3.626,0.347,0.0481,0.0,130.035,0.418,11.0
10523,2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,68,0.556,0.61,0.258,-4.729,0.213,0.833,2.22e-06,199.373,0.665,9.0
10524,5hUYsaOyMY32yjRXeuQwGj,Mirror,79,0.328,0.622,0.104,-7.291,0.0866,0.858,0.0,74.267,0.401,5.0
10525,5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,81,0.338,0.34,0.116,-12.049,0.0339,0.58,0.0032,82.433,0.197,9.0
10526,3B3eOgLJSqPEA0RfboIQVM,Skinny Love,74,0.592,0.263,0.127,-14.029,0.0568,0.845,5.68e-06,76.366,0.109,4.0
10527,6OJdXv1Q5OdLgYolFEunJ4,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,69,0.336,0.194,0.067,-15.1,0.0322,0.986,0.00259,106.325,0.192,10.0
10528,7bsrxWD78NPHkQGdWDtVKA,I've Never Been in Love Before,65,0.507,0.111,0.0938,-21.362,0.0348,0.979,0.921,107.154,0.156,10.0
10529,43Ykum9T72UOPhBN31grpN,ivy,68,0.515,0.545,0.0921,-9.277,0.0353,0.855,1.97e-05,88.856,0.535,2.0
10530,36IZGm2IuECLTxMKa9qajO,How To Love,69,0.644,0.661,0.108,-6.093,0.0418,0.000177,5.14e-06,154.001,0.272,11.0
10531,2Zjg0oAzfCvVpR1ITbk3UZ,IV,38,0.411,0.615,0.327,-7.296,0.0399,0.645,0.876,129.581,0.229,11.0
10532,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,75,0.437,0.864,0.242,-7.842,0.0904,0.396,0.0314,81.394,0.749,4.0
10533,5OH668jZItauAxxvk9iDIA,IV,40,0.582,0.853,0.287,-6.452,0.0382,0.0146,0.0,140.084,0.434,11.0
10534,78MAFESapdJfHRXMzXfWjy,I've Got My Love To Keep Me Warm,60,0.53,0.173,0.145,-14.389,0.0348,0.745,0.0,139.816,0.684,8.0
10535,5eEj1vkMIqtmvaTk7cS4UC,She Will,68,0.364,0.841,0.242,-4.831,0.119,0.000402,0.0,100.14,0.0837,8.0
10536,06SriN75l1KQP34fJwGINe,IV,42,0.487,0.00729,0.0791,-40.092,0.0402,0.995,0.929,79.914,0.388,9.0
10537,4MR6PGC6LHMSXbK8iCfpug,I've Given Up on You,57,0.527,0.377,0.0799,-9.762,0.0253,0.563,0.0,143.977,0.313,5.0
10538,1I40L32fTSSkBkPeArX9Ul,Time Moves Slow,70,0.619,0.381,0.101,-10.691,0.0523,0.471,0.0318,139.929,0.312,11.0
10539,7uxHo0qXTnjJARaEvMMtHF,IV,28,0.816,0.252,0.126,-13.941,0.0682,0.309,0.338,122.984,0.644,1.0
10540,2FNL28i0Q3RkwSYKK1aC42,I've Wasted So Much Time,57,0.511,0.675,0.384,-12.354,0.0425,0.137,0.907,178.074,0.668,0.0
10541,1r9elpSrfvo9dwGIgSRhXR,IV,35,0.498,0.526,0.141,-11.508,0.0414,0.548,0.856,172.994,0.0389,9.0
10542,3skk6UIXV4kepq2bdYy97g,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",57,0.417,0.425,0.0897,-11.689,0.062,0.0418,1.31e-05,134.917,0.498,4.0
10543,3ROweJMxo1baiZyeqPuthO,IV,26,0.385,0.259,0.293,-13.936,0.0451,0.943,0.0841,125.801,0.629,1.0
10544,7bn8hQ1PW06VuphijGLJ40,IWSS (Remix),48,0.9,0.686,0.0848,-5.5,0.224,0.109,0.0,105.009,0.624,1.0
10545,0s1jF1PHS9oQ1rHSYg90XB,would you be my baby,68,0.812,0.251,0.3,-20.585,0.238,0.429,0.000986,110.486,0.531,10.0
10546,03CRk2KMH20SAWv6OOQ9er,iwalkwhenitalk</3,42,0.519,0.728,0.695,-9.04,0.222,0.00153,0.904,180.891,0.529,0.0
10547,4204hwPYuToiuSunPFUoML,True Love (feat. Tay Iwar & Projexx),63,0.85,0.542,0.079,-3.602,0.167,0.229,4.9e-05,119.747,0.622,4.0
10548,19LPHv2g3UKY7XpXGkPpsz,巌戸台分寮,48,0.706,0.619,0.025,-13.276,0.0619,0.00145,0.821,89.987,0.967,7.0
10549,1Roo3cfWEz5yrZf2yzntKQ,iWANT,39,0.552,0.652,0.11,-7.308,0.0413,0.283,0.0179,93.571,0.396,10.0
10550,4WZXCrp6Uk8oLHfIQgL9It,i wanna be your girlfriend,51,0.54,0.381,0.305,-14.323,0.0347,0.0217,0.000687,155.882,0.343,7.0
10551,7vSzGbTC6ZzoOhBrsEfGCO,IwaR,46,0.514,0.79,0.133,-12.425,0.0612,0.0399,0.819,115.029,0.112,10.0
10552,3u25dhBZ80h0TFewO29Wqb,Cant Satisfy Her,58,0.672,0.711,0.151,-4.652,0.316,0.14,0.0,86.747,0.759,11.0
10553,59J5nzL1KniFHnU120dQzt,wokeuplikethis*,79,0.785,0.62,0.15,-6.667,0.254,0.0138,0.0,78.477,0.478,8.0
10554,7pSbGkW8wvwLPPF01BEKBp,"IWonderWhoTookMyPlaceThisTime (feat. Corpse Husband, ZOTiYAC, TMTTMF, Izzo Kenpachi)",40,0.523,0.558,0.103,-13.183,0.409,0.567,0.00687,79.868,0.0757,1.0
10555,3NbcxD3uC4aDsv87lwK1WM,Overdrive,54,0.576,0.822,0.11,-8.456,0.11,0.000909,0.537,134.981,0.193,1.0
10556,1ODYLCcIeaSqf3t3ekMV1e,Tastes Like Kevin Bacon,38,0.245,0.961,0.466,-5.019,0.252,9.49e-05,0.00535,144.209,0.0923,2.0
10557,4MdPW87KhyjAhpqIIdKVr5,IW2DWY,35,0.563,0.678,0.103,-6.636,0.0268,0.000181,0.223,95.001,0.752,11.0
10558,6SG2fim8MgryFY78NDEd7Y,"Concerto for 4 Harpsichords, Strings, and Continuo in A Minor, BWV 1065: II. Largo",3,0.263,0.332,0.486,-14.376,0.0334,0.329,0.0409,131.887,0.229,7.0
10559,1zCiqxhampG4dcC7HEqPu5,I Want It That Way,31,0.687,0.7,0.233,-5.74,0.0264,0.246,0.0,99.042,0.503,6.0
10560,5imd9PLyb2nzcWoIT0bEWG,IWillBreatheIntoYou,36,0.672,0.15,0.101,-20.076,0.0452,0.211,0.883,91.843,0.618,1.0
10561,6AIGanOWwk0VeIxtyfTBLK,"Concerto for 4 Harpsichords, Strings, and Continuo in A Minor, BWV 1065: II. Largo",6,0.263,0.332,0.486,-14.376,0.0334,0.329,0.0409,131.887,0.229,7.0
10562,7jLusgqUbcOKTQfCzLR9S3,IWST,40,0.776,0.516,0.266,-3.915,0.0573,0.309,0.0,99.029,0.765,6.0
10563,1SAvxKt30qhJbnIxkXXYoV,"Concerto for 4 Harpsichords, Strings, and Continuo in A Minor, BWV 1065: II. Largo",1,0.263,0.332,0.486,-14.376,0.0334,0.329,0.0409,131.887,0.229,7.0
10564,7qeadBBcAejAwzAL5PP05a,"IWearYourLove,EveryPlaceIGo",37,0.499,0.118,0.11,-21.89,0.0321,0.848,0.332,182.235,0.394,9.0
10565,1R8R0E7c5fXZa7IMGAni2r,anbu,58,0.25,0.557,0.149,-9.972,0.0556,0.0836,0.0884,99.975,0.0391,8.0
10566,3ZDj3lcwZaK9fKecCLtKir,IWasYourTomb,37,0.0,0.0908,0.124,-23.27,0.0,0.737,0.0,0.0,0.0,11.0
10567,7r2vvsMQYowwVrQp4lHKAG,Edo,50,0.643,0.687,0.111,-5.513,0.0355,0.754,0.753,85.028,0.602,10.0
10568,4jQqM4NI79HEcWHUJb8Hvf,I Wonder,79,0.542,0.466,0.125,-8.665,0.0831,0.141,0.000445,191.385,0.124,0.0
10569,285pt0UtBFSim3KgeL5Lsb,誰にも言わない,55,0.515,0.56,0.089,-7.969,0.0483,0.399,0.00037,95.304,0.385,8.0
10570,3LklW07tvdx2AHsgfi1Mng,I Wish,65,0.669,0.809,0.38,-7.146,0.147,0.00137,0.0,97.885,0.572,7.0
10571,10mGEYCObcCem9QOSBtHbg,Iwantmyfriendback,31,0.451,0.587,0.0947,-7.485,0.078,0.128,0.0,112.405,0.124,10.0
10572,5Zmz0ngaMOYJ8w0n8gs7L8,IWATCHEDHIMDROWN,2,0.88,0.659,0.0547,-6.845,0.36,0.311,0.0,115.397,0.494,2.0
10573,3CGUkMDRXget4VOziKsgmc,"No Shoes On The Rug, Leave Them At The Door",46,0.716,0.518,0.343,-6.687,0.116,0.71,1.33e-06,92.734,0.504,0.0
10574,7cv28LXcjAC3GsXbUvXKbX,I Will Survive - Single Version,70,0.777,0.725,0.246,-8.681,0.05,0.0131,0.00805,116.669,0.529,0.0
10575,6DSnwdMQOB62cFCG3EOySO,Iwo Nikan L'ogo Ye / Too Much for Me,38,0.658,0.578,0.279,-6.843,0.112,0.228,0.0,100.154,0.698,5.0
10576,6gStKpgo3H7cC3gYaUqcup,I Know You so Well,54,0.717,0.289,0.0945,-9.113,0.0452,0.297,0.286,67.037,0.171,2.0
10577,2c1bVZgEu1ExhLdWpIcf1L,#iWantDat (feat. Problem & Bad Lucc),30,0.732,0.644,0.151,-6.404,0.162,0.0625,0.0,98.929,0.538,10.0
10578,0s9bwD0bHJzzuzPA5qtAZW,IRAQ (IWRECK),39,0.564,0.958,0.081,-2.67,0.142,0.111,0.0,84.974,0.863,9.0
10579,0gfabKwmsKwcupJbTQyNVu,Iwantyou,31,0.0833,0.336,0.17,-16.683,0.0467,0.188,0.751,178.246,0.0811,2.0
10580,3IjsZ7wsE0aQgtb2crMbcC,True Love (feat. Tay Iwar & Projexx),48,0.85,0.542,0.0767,-3.602,0.167,0.229,4.9e-05,119.742,0.622,4.0
10581,3K9AUM51wS2j0Ir8bfLYmR,IW,0,0.294,0.325,0.091,-9.841,0.0386,0.131,0.368,123.327,0.0773,9.0
10582,3rXJD0RA6PLFENF7t2Zqln,Iwo lawa o ma bo,36,0.588,0.539,0.0924,-9.271,0.0702,0.218,0.0,94.8,0.615,10.0
10583,2Qj0gqi3ZjWdQB4OvHNvam,IW,0,0.801,0.883,0.109,-12.359,0.0908,0.254,0.959,128.007,0.278,7.0
10584,4ZH5EWAF8IxM2SQfNr8LSS,A Christmas Wish,59,0.618,0.816,0.187,-4.308,0.07,0.32,0.0,130.996,0.484,0.0
10585,07HXFpvJysxvL9PtRczFCE,Iw,0,0.285,0.818,0.0729,-4.671,0.0327,0.000277,0.779,132.457,0.267,1.0
10586,3pKBq2pxxs4yEDXRqQXZgU,Iwillbe.Wav,29,0.555,0.754,0.273,-4.669,0.0368,0.00987,0.52,164.072,0.39,1.0
10587,4m4DcRewuxhLA7rPS4Wy1K,You're Gonna Be Ok,46,0.785,0.529,0.196,-6.96,0.0408,0.492,0.0964,90.003,0.776,6.0
10588,5epBLbbkndk0pkaMZmwsKF,IW,0,0.468,0.485,0.369,-11.459,0.0556,0.579,0.817,102.887,0.039,2.0
10589,2StA16dVfTXf7eNNu7a9mD,IX,42,0.385,0.726,0.178,-8.441,0.0353,0.000524,0.809,108.905,0.282,3.0
10590,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),79,0.581,0.662,0.111,-5.239,0.303,0.0153,0.0,93.023,0.434,9.0
10591,3gZOCxPnF64GlOW4SAQysA,IxC999,43,0.67,0.551,0.111,-7.29,0.0271,0.000609,0.491,139.994,0.0356,4.0
10592,0lOKsvuwUhu0a6ZEaviQ46,Since 6ix,66,0.916,0.625,0.0933,-7.36,0.241,0.00317,0.0,128.094,0.46,2.0
10593,2GDckokT2iviTHVqK688e6,Ixode,34,0.438,0.658,0.132,-7.272,0.0394,0.151,0.00504,119.873,0.155,5.0
10594,3augrYFaThwiMRYjDScWmv,Ixtapa,32,0.377,0.784,0.113,-8.96,0.0304,0.834,0.947,115.755,0.502,6.0
10595,4O0QsJcIEJcgUAuiccoXhG,IX,29,0.832,0.323,0.215,-9.964,0.0481,0.0555,0.895,135.024,0.933,0.0
10596,1ejyx2kXWFY6QuYHu7yOyD,Harvest Moon,68,0.641,0.677,0.185,-7.948,0.225,0.491,7.72e-05,74.986,0.503,6.0
10597,2iNmjWmd6yRWTgUSumZnAQ,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation IX",14,0.592,0.282,0.129,-26.146,0.0635,0.995,0.909,91.631,0.96,1.0
10598,56Kb55Pzodbj5cGJcyZW1W,6IXSPEED,68,0.469,0.822,0.183,-4.587,0.0701,0.0364,0.236,166.899,0.276,10.0
10599,4t2OeILB07eMGTXSUbMPEu,Oxytocin,75,0.757,0.598,0.15,-7.777,0.058,0.0904,0.551,124.951,0.18,11.0
10600,2V852FRIFO7mFgfiyDMum1,Symphonia IX,58,0.593,0.38,0.289,-12.682,0.0247,0.913,0.573,99.323,0.149,0.0
10601,4fC5jw1TI59GH1emfN1wtk,Poles 1469,67,0.741,0.761,0.119,-3.871,0.0512,0.235,0.0,81.543,0.217,4.0
10602,1v07V0RT4wA8IOeKvgnxIL,"Orchestral Suite No. 1 in C Major, BWV 1066: VIII. Bourrée I alternativement - IX. Bourrée II",5,0.55,0.32,0.263,-18.714,0.0345,0.944,0.852,122.535,0.892,11.0
10603,5BnFZLH99sYav2cxJFGO2n,Gone Away - 1997,67,0.45,0.945,0.0683,-3.995,0.0806,0.012,0.00687,111.342,0.294,3.0
10604,2lCQ1Dp6xOp9VntHlFevyo,IX IX - Original,33,0.524,0.789,0.0957,-8.54,0.0653,0.00306,0.88,139.992,0.633,7.0
10605,7yMYiVY7bmMg7njjtgTmXz,AbsoluteHorror,45,0.608,0.88,0.0867,-4.375,0.0865,0.0125,1.93e-06,77.5,0.265,8.0
10606,6VRwEqn7BvsN0dChfDrMAf,KIKA,71,0.745,0.715,0.182,-3.368,0.245,0.128,0.0,94.513,0.342,1.0
10607,4fmQ717EonzWc0V69v0iFO,"10 Variations on :""La stessa, la stessissima"", WoO 73 from Salieri's ""Falstaff"": Variation IX",25,0.756,0.105,0.0996,-19.239,0.113,0.993,0.946,77.116,0.718,10.0
10608,5KhFaq45chTw8RGfWo8T8J,BILLY,70,0.764,0.711,0.105,-3.818,0.288,0.175,0.0,90.076,0.774,4.0
10609,77upAj6MD4twfI9UVQLT0d,Persist Display,53,0.904,0.619,0.107,-8.02,0.132,0.199,0.919,115.008,0.402,0.0
10610,5PtMwNq8Dp31uYdGGacVJE,Oxy Cotton,62,0.816,0.578,0.114,-6.912,0.233,0.0228,0.0,148.077,0.265,9.0
10611,1hge5XAtvfMpbSCNEnqVt6,"Missa in C Major, K. 167 ""In honorem ssmae Trinitatis"": IX. Benedictus",4,0.333,0.268,0.328,-14.347,0.039,0.895,0.0127,128.595,0.519,5.0
10612,6qiiDtFAJjyEhoZVcf6ovL,GOOBA,71,0.611,0.688,0.251,-5.688,0.341,0.0264,0.0,178.462,0.393,1.0
10613,5WrS1oIxEre8vW3K4R77Ab,Ixtepec,40,0.63,0.793,0.0751,-9.86,0.0479,0.0888,0.000288,137.025,0.8,9.0
10614,6XRdq6nPqeXVxOFAm5WSj0,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation IX",9,0.592,0.282,0.129,-26.146,0.0635,0.995,0.909,91.631,0.96,1.0
10615,032KlJuG2p9dZ76nXVVEPR,IX Bojna Zna,9,0.606,0.552,0.357,-12.054,0.0471,0.805,0.0,112.296,0.833,4.0
10616,0tK1yWuLPnHZOtE1fk3Afr,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation IX",6,0.592,0.282,0.129,-26.146,0.0635,0.995,0.909,91.631,0.96,1.0
10617,4h5KBcltGefua73AUPYps7,Izzo (H.O.V.A.),64,0.618,0.844,0.0634,-4.051,0.342,0.0178,0.000126,84.411,0.697,1.0
10618,3FcqNiYBghV6y8hvvmQ311,$IXCRYSTY,35,0.703,0.879,0.142,-6.149,0.0647,0.0652,0.9,180.06,0.634,2.0
10619,4bn75EVwnCXPP4htD8zfUC,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Variation IX",10,0.592,0.282,0.129,-26.146,0.0635,0.995,0.909,91.631,0.96,1.0
10620,4cx0NXTrwM7BnJwE1pq6R0,"IX (Adagio) ""Nimrod""",26,0.14,0.112,0.129,-17.779,0.0382,0.972,0.911,75.962,0.0373,3.0
10621,057sdYirt745dVbe48m7Hl,WAKA,65,0.772,0.812,0.115,-3.995,0.153,0.0834,0.0,97.407,0.655,0.0
10622,5AvXPlAq6mqaLcFaEB9Gcd,Ix,23,0.566,0.047,0.0978,-29.933,0.0515,0.988,0.954,73.625,0.921,0.0
10623,4gUrFrClM601WFIYggq79i,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation IX (Allegro pesante e risoluto)",19,0.607,0.208,0.148,-19.432,0.0705,0.993,0.926,71.97,0.691,1.0
10624,4NhDYoQTYCdWHTvlbGVgwo,GOOBA,70,0.611,0.688,0.251,-5.688,0.341,0.0264,0.0,178.462,0.393,1.0
10625,0lU19MaLFC3QUGN9S2zQxt,IX,37,0.655,0.67,0.0781,-6.599,0.0491,0.32,0.173,160.066,0.547,2.0
10626,5jVJlRxKmvz1WrIYi6vGRv,"11 Bagatelles, Op. 119: IX. Vivace moderato - Live at Historische Stadthalle Wuppertal / 2019",8,0.576,0.172,0.157,-21.668,0.0542,0.992,0.728,108.277,0.536,2.0
10627,0HOKtLh5enpGMffPwV8pfA,IX,14,0.473,0.865,0.664,-9.163,0.0298,0.0242,0.0298,140.909,0.779,9.0
10628,4PZe7oFGurzd89j6vxHCkt,Ixworth Thorpe,1,0.678,0.245,0.251,-15.465,0.0331,0.513,0.81,132.143,0.552,0.0
10629,5ZGQwDKbDww8CgIBQDRvcp,"Orchestral Suite No. 1 in C Major, BWV 1066: VIII. Bourrée I alternativement - IX. Bourrée II",1,0.55,0.32,0.263,-18.714,0.0345,0.944,0.852,122.535,0.892,11.0
10630,2gPYJyS4baITJ7yuCtkGjR,IX,30,0.758,0.429,0.106,-12.775,0.0705,0.0668,0.843,124.994,0.0734,8.0
10631,0ZbUF7Pwx4NReLo8c72rFi,"Orchestral Suite No. 1 in C Major, BWV 1066: VIII. Bourrée I alternativement - IX. Bourrée II",2,0.55,0.32,0.263,-18.714,0.0345,0.944,0.852,122.535,0.892,11.0
10632,1mS8ABx81LdUSKRshzyEoc,Ix,24,0.799,0.718,0.0737,-7.49,0.146,0.0636,0.865,122.998,0.664,4.0
10633,5vlEg2fT4cFWAqU5QptIpQ,Replay,74,0.706,0.751,0.168,-6.323,0.0708,0.173,0.0,91.031,0.195,9.0
10634,1ljFw0Kwk2iYoQUeg5RAp1,iykyk,54,0.682,0.396,0.62,-10.108,0.044,0.414,0.771,141.971,0.236,5.0
10635,0mkRjDV6wzXg9rFUL1BEW0,iYiYi (feat. Flo Rida),46,0.629,0.721,0.349,-4.299,0.0287,0.0395,0.0,159.951,0.787,5.0
10636,6RUEFRLol05iSCzQaCHNK5,Iyong Iyo,63,0.634,0.34,0.0962,-10.694,0.034,0.354,0.0,136.146,0.413,2.0
10637,1pzr9UTpg11XWHs7Q0O8wQ,IYKYK,57,0.737,0.734,0.191,-5.847,0.335,0.742,0.0,86.748,0.672,2.0
10638,65bFX66R7RdCZPNgoc8RXr,IYKYK,48,0.685,0.707,0.0517,-5.056,0.0828,0.0593,0.0,144.975,0.924,10.0
10639,6rj48XPo5Gk9T7kXFYY93y,Strings,65,0.548,0.558,0.0788,-4.339,0.227,0.46,0.0,80.031,0.7,1.0
10640,7tL6iHTnaif173O0GlFeuw,Jumpin (feat. Polo G),51,0.826,0.616,0.287,-5.479,0.328,0.241,0.0,127.925,0.612,2.0
10641,7xI5l0UkSmCyhGv2w3gr2l,Iya Valley,52,0.548,0.384,0.146,-15.053,0.0331,0.0352,0.0728,146.974,0.766,6.0
10642,2wG9CUSBZaF15R2ohLAnoe,Juice,62,0.744,0.428,0.161,-6.723,0.0943,0.532,0.0,116.059,0.378,0.0
10643,3z2q4KZxGOotjB87arytei,Dirty Iyanna,53,0.808,0.841,0.129,-4.492,0.0342,0.0336,4.35e-05,131.98,0.482,0.0
10644,4CqIW0SZapPpI0IQq6Yno0,"IYO (feat. Focalistic, Mapara A Jazz, & Ntosh Gazi)",51,0.909,0.774,0.0418,-6.746,0.053,0.0839,0.000646,112.034,0.358,0.0
10645,2pnJ3yhTpLWbg7RgjOWJRQ,IYKYK,48,0.693,0.545,0.157,-8.488,0.538,0.377,0.0,81.325,0.247,1.0
10646,4XIdxJBiWXUaQiJY5hlSIx,If I Ruled the World (feat. Iyaz),55,0.664,0.785,0.0496,-4.985,0.0688,0.0166,0.0,103.91,0.688,8.0
10647,3fV2ZnSsxgvXUHshkGCBdR,Solo,55,0.73,0.728,0.197,-3.113,0.0291,0.197,0.0,130.061,0.68,11.0
10648,1y6Y28gA3mNHSs7RDLrDKs,Gonna Get This,59,0.676,0.769,0.0797,-3.513,0.0464,0.0214,0.0,100.02,0.781,0.0
